7,15/01/2018 10:14,02718-2018-0006,Териториално поделение държавно горско стопанство /ТПДГС/ - Хисар към Държавно предприятие - Южноцентрално държавно предприятие /ДПЮЦДП/ - Смолян,Доставки,„Доставка чрез закупуване на 1 брой ремарке за лек автомобил за нуждите на ТП ДГС Хисар”,2000,BGN, ,открита
7,11/01/2018 10:08,00794-2018-0002,Община Левски,Доставки,"„Доставка на хранителни продукти и нехранителни стоки за нуждите на детски градини, детски ясли, ОП „Социален патронаж” и ОП „Спортни имоти, отдих и развлечения”  в Община Левски  по обособени позиции",245000,BGN, ,публично състезание
7,10/01/2018 17:20,00652-2018-0001,Община Септември,Строителство,"„Реконструкция и рехабилитация на ул. „Иван Вазов” в гр. Септември, община Септември”.",464577.97,BGN, ,публично състезание
7,10/01/2018 16:47,00189-2018-0001,Община Севлиево,Услуги,"Избор на изпълнител за осъществяване на строителен надзор на обект „Реконструкция на довеждащ водопровод до ПСПВ „Стоките“ и източен водопроводен клон за питейна вода“, Подобект „Довеждащ водопровод",130000,BGN, ,публично състезание
7,12/01/2018 10:15,00118-2018-0002,Община Сливен,Доставки,"„Доставка на хранителни продукти за нуждите на детските ясли, детска млечна кухня и социални услуги и специализирани институции за предоставяне на социални услуги”, по десет обособени позиции: І.""Хляб",1538609.65,BGN, ,открита
7,10/01/2018 16:10,02538-2018-0001,Прокуратура на Република България /ПРБ/ - Главен прокурор,Доставки,"„Доставка на електрическа енергия на средно и ниско напрежение и избор на координатор на балансираща група за обектите, предоставени на Прокуратура на Република България“",210000,BGN, ,публично състезание
7,12/01/2018 10:15,00115-2018-0002,Община Русе,Услуги,"Изпълнение на мерки за информация, публичност и визуализация по проект",1022.5,BGN,Да,открита
7,10/01/2018 15:48,02711-2018-0006,Териториално поделение държавно горско стопанство /ТПДГС/ - Шумен към Държавно предприятие - Североизточно държавно предприятие /ДПСИДП/ - Шумен,Услуги,"“Абонаментно правно обслужване по смисъла на Наредба № 1 за минималните адвокатски възнаграждения (Обн. - ДВ, бр. 64 от 23.07.2004 г.; ……. посл. изм. и доп., бр. 84 от 25.10.2016 г.)  на „ДГСШумен“ ТП на „Североизточно държавно предприятие“ ДП Шумен за срок от една година  считано от датата на сключване на договора.“",6600,BGN, ,пряко договаряне
7,10/01/2018 15:45,00482-2018-0001,"Многопрофилна болница за активно лечение /МБАЛ/ ""Д-р Д. Павлович"" - Свищов ЕООД",Доставки,„ПЕРИОДИЧНИ ДОСТАВКИ НА ГОРИВО ЗА ОТОПЛЕНИЕ ЗА НУЖДИТЕ НА МБАЛ „Д-Р ДИМИТЪР ПАВЛОВИЧ“ ЕООД ГР. СВИЩОВ ЗА 2018/2019 ГОД.,400000,BGN, ,договаряне без предварително обявление
7,10/01/2018 15:14,01650-2018-0001,Водоснабдяване и канализация/ВИК/ - в ликвидация ЕООД - гр. Пазарджик,Доставки,„КОМПЛЕКСНО ОБСЛУЖВАНЕ НА ПРИДОБИВКИТЕ НА РАБОТЕЩИТЕ   във “ВиК – в ликвидация” ЕООД гр. Пазарджик ПОЛАГАЩИ СЕ ПО КТД”,180000,BGN, ,публично състезание
7,10/01/2018 15:10,00816-2018-0001,Многопрофилна болница за активно лечение /МБАЛ/ - Благоевград АД,Доставки,“ДОСТАВКА НА ЛЕКАРСТВА ЗА НУЖДИТЕ НА „МБАЛ -БЛАГОЕВГРАД” АД ЗА 2 ГОДИНИ”,78992.1,BGN, ,договаряне без предварително обявление
7,10/01/2018 15:04,00912-2018-0001,Държавна психиатрична болница /ДПБ/ - с. Карлуково,Доставки,"""ИЗБОР НА ДОСТАВЧИК НА НЕТНА АКТИВНА ЕЛЕКТРИЧЕСКА ЕНЕРГИЯ ЗА НУЖДИТЕ НА ДЪРЖАВНА ПСИХИАТРИЧНА БОЛНИЦА - КАРЛУКОВО ЧРЕЗ ВКЛЮЧВАНЕ В БАЛАНСИРАЩА ГРУПА"".",141144,BGN, ,публично състезание
7,10/01/2018 15:03,00909-2018-0001,"Висше военноморско училище /ВВМУ/ ""Н. Й. Вапцаров"" - Варна",Строителство,Строително монтажни работи,493500,BGN, ,публично състезание
7,12/01/2018 10:15,00808-2018-0001,Държавна агенция за метрологичен и технически надзор /ДАМТН/,Доставки,„Доставка на измервателно и изпитвателно оборудване“,311829,BGN,Да,открита
7,12/01/2018 10:15,02716-2018-0002,Териториално поделение държавно горско стопанство /ТПДГС/ - Бургас към Държавно предприятие - Югоизточно държавно предприятие /ДПЮИДП/ - Сливен,Услуги,"Техническо обслужване на МПС, собственост на ТП „ДГС БУРГАС”, по 2 обособени позиции",16000,BGN, ,открита
7,12/01/2018 10:15,00087-2018-0004,Столична община,Услуги,"„Изпълнение на мерки за информация и комуникация в рамките на проект „Изграждане, възстановяване и обновяване на публични пространства в Централна градска част на град София”",58000,BGN,Да,открита
7,10/01/2018 14:14,01021-2018-0002,Водоснабдяване и канализация /В и К/ ООД - Перник,Доставки,"Доставка, достъп и пренос на електрическа енергия за нуждите на ""Водоснабдяване и канализация"" ООД гр. Перник и негови обекти по две обособени позиции:
1. Обособена позиция ""Доставка на електрическа енергия"".
2. Обособена позиция ""Осигуряване на достъп и пренос на електрическата енергия"".",2500000,BGN, ,договаряне без предварителна покана за участие
7,10/01/2018 14:03,03986-2018-0001,Национална априловска гимназия гр. Габрово,Доставки,“Доставка на природен газ за отопление на сградите на Национална Априловска гимназия-Габрово“ ,94302,BGN, ,договаряне без предварително обявление
7,12/01/2018 10:15,00496-2018-0002,"Дирекция ""Социално подпомагане"" - Кюстендил към Агенция за социално подпомагане",Доставки,„Доставка на нетна активна електрическа енергия – ниско напрежение по свободно договорени цени и избор на координатор на стандартна балансираща група за нуждите на Дирекция „Социално подпомагане“ -Кюс,75916.93,BGN, ,открита
7,10/01/2018 11:53,00233-2018-0003,"ДП Национална компания ""Железопътна инфраструктура"" /НКЖИ/ - София",Доставки,"Доставка на масла, греси, спирачна течност и добавки за дизелово гориво за нуждите на ДП НКЖИ.",802719,BGN, ,договаряне без предварително обявление
7,10/01/2018 11:52,00087-2018-0003,Столична община,Услуги,„Осъществяване на авторски надзор по време на изпълнението на СМР на обект „Изграждане на Клетки №3 и №4 на Депо за неопасни отпадъци „Садината“,100000,BGN, ,договаряне без предварително обявление
7,10/01/2018 11:51,00864-2018-0001,Община Исперих,Доставки,ДОСТАВКА НА ПРИРОДЕН ГАЗ ЗА НУЖДИТЕ НА ОБЩИНА ИСПЕРИХ ПО ОБОСОБЕНИ ПОЗИЦИИ,30000,BGN, ,договаряне без предварително обявление
7,10/01/2018 11:41,03277-2018-0001,"Основно училище /ОУ/ ""Христо Ботев"" гр. Бургас",Доставки,Доставка на гориво за отопление газьол/дизел за нуждите на ОУ Христо Ботев кв.Долно Езерово гр.Бургас,32000,BGN, ,договаряне без предварително обявление
7,12/01/2018 10:15,00169-2018-0004,Община Ловеч,Услуги,"Изработване на работен проект за ""Регионална система за управление на отпадъците за регион Ловеч""",235000,BGN, ,открита
7,12/01/2018 10:15,00299-2018-0001,Община Търговище,Доставки,„Доставка на специализирана техника за осигуряване на дейността по чистотата и Регионалното депо за неопасни отпадъци на общините Търговище и Попово”,628750,BGN, ,открита
7,10/01/2018 10:53,01266-2018-0001,"Столична община - Район ""Нови Искър""",Услуги,"„Приготвяне и доставяне  на храна „Топъл обяд“ в СО район „Нови Искър“ финансиран от „Оперативна програма за храни и/или основно материално подпомагане” съфинансирана от Фонда за европейско подпомагана на нуждаещите се лица“

финансиран от „Оперативна програма за храни и/или основно материално подпомагане” съфинансирана от Фонда за европейско подпомагана на нуждаещите се лица.
",90000,BGN,Да,договаряне без предварително обявление
7,12/01/2018 10:15,00537-2018-0003,"Държавно предприятие ""Фонд затворно дело"" /ДП ""ФЗД""/",Услуги,"Извършване на агротехнически услуги за нуждите на ТП на ДПФЗД, по обособени позиции",589486.3,BGN, ,открита
7,12/01/2018 10:14,00530-2018-0002,Национална агенция за приходите /НАП/,Услуги,"""Предоставяне на нови, неупотребявани моторни превозни средства /МПС/ за структурите на Национална агенция за приходите при условията на оперативен лизинг/дългосрочен наем“, в осем обособени позиции",2382720,BGN, ,открита
7,10/01/2018 10:42,00693-2018-0001,"Университетска многопрофилна болница за активно лечение и спешна медицина /УМБАЛСМ/ ""Н.И. Пирогов"" ЕАД - София",Услуги,Абонаментно обслужване на медицинска техника с  включени резервни части по обособени позиции за нуждите на УМБАЛСМ „Н. И. Пирогов  ЕАД  за период от три години,263916,BGN, ,публично състезание
7,12/01/2018 10:14,02712-2018-0001,Териториално поделение държавно горско стопанство /ТПДГС/ - Болярка към Държавно предприятие - Северноцентрално държавно предприятие /ДПСЦДП/- Габрово,Услуги,"Техническо обслужване, ремонтни услуги и доставка на резервни части  на 3 /три/ броя моторни превозни средства",6000,BGN, ,открита
7,10/01/2018 09:38,03989-2018-0001,"Средно училище /СУ/ ""Христо Ботев"" с. Баните",Доставки,"“ДОСТАВКА на течно гориво за отопление за нуждите на СУ ""Христо Ботев"" - с. Баните”",85800,BGN, ,договаряне без предварително обявление
7,10/01/2018 09:33,01241-2018-0001,"Многопрофилна болница за активно лечение /МБАЛ/ ""Света Анна - Варна"" АД",Доставки,"„ Доставка, пускане в експлоатация и гаранционно сервизно обслужване на 2 /два/ броя нови, неупотребявани и нерециклирани видеоендоскопи, съвместими с налична ендоскопска система EVIS EXERA III OLYMPU",76000,BGN, ,публично състезание
7,10/01/2018 09:25,00556-2018-0001,Държавна психиатрична болница /ДПБ/ - гр. Кърджали,Доставки,"""Доставка на лекарствени продукти за нуждите на ДПБ – Кърджали"".",80000,BGN, ,пряко договаряне
7,11/01/2018 10:15,00087-2018-0002,Столична община,Услуги,"Обработка на паркове,градини,зелени площи към транспортните ивици и в междублокови пространства,речни корита,гробищни паркове на територията на СО срещу насекоми,акари и гризачи в шест обособени позиц",1750000,BGN, ,открита
7,11/01/2018 10:15,00102-2018-0001,Национален институт на правосъдието,Услуги,Изработване и внедряване на информационна система за управление на процеса на обучение във връзка с изпълнението на проект BG05SFOP001-3.002-0002,267166.67,BGN,Да,открита
7,09/01/2018 16:58,00062-2018-0003,Университет за национално и световно стопанство /УНСС/,Доставки,Доставка на печатарска хартия и пликове за нуждите на Издателски комплекс – УНСС,150000,BGN, ,публично състезание
7,11/01/2018 10:15,00384-2018-0002,Община Бяла Слатина,Услуги,"„Извършване на обществен превоз на пътници по автобусни линии по утвърдени транспортни схеми, съгласно маршрутни разписания по четири обособени позиции“",141528.75,BGN, ,открита
7,09/01/2018 16:31,02849-2018-0001,"Главна дирекция ""Гранична полиция"" /ГДГП/ - МВР",Строителство,„Поддръжка и ремонт на помещения за настаняване”,470450,BGN,Да,публично състезание
7,09/01/2018 16:19,00530-2018-0001,Национална агенция за приходите /НАП/,Услуги,"„Услуги по ремонт и поддържане на телефонни централи и апарати, с подмяна на резервни части /без допълнително оборудване/”",38950,BGN, ,публично състезание
7,11/01/2018 10:15,00226-2018-0001,Община Плевен,Услуги,ПРОЕКТИРАНЕ И АВТОРСКИ НАДЗОР НА ОБЕКТИ СОБСТВЕНОСТ НА ОБЩИНА ПЛЕВЕН ПО ТРИ ОБОСОБЕНИ ПОЗИЦИИ:,56000,BGN, ,открита
7,09/01/2018 15:54,00277-2018-0001,Топлофикация - София АД,Доставки,"„Доставка на лични предпазни средства за „Топлофикация  София“ ЕАД“, с три обособени позиции",191634,BGN, ,публично състезание
7,11/01/2018 10:15,01467-2018-0006,ЧЕЗ Разпределение България АД - /Старо наименование Електроразпределение - Столично АД/,Услуги,"Оценяв.съотв.на инвест.проекти със съществ.изискв.към строежите,упражн.стр.надзор на енерг.обекти,геод.заснемане и изготв.техн.паспорт съгл.чл.176а от ЗУТ на територ.обсл.ЧЕЗ Разпределение България АД",700000,BGN, ,открита
7,09/01/2018 15:27,05403-2018-0001,"Средно училище"" Асен Златаров"" с. Гиген",Услуги,Избор на изпълнител за предоставяне на комплексна логистична услуга по обособени позиции.,26729.17,BGN,Да,публично състезание
7,09/01/2018 15:16,00118-2018-0001,Община Сливен,Услуги,"„Одит на проект ""Подобряване на образователната инфраструктура в гр. Сливен"", финансиран от ОП „Региони в растеж“ 2014-2020“",29166.67,BGN,Да,публично състезание
7,11/01/2018 10:15,00115-2018-0001,Община Русе,Услуги,„Логистична услуга във връзка с пътувания” в изпълнение на Проект BG05M2OP001-3.001-0035 „Богатството на различията – приобщаващо образование за интелигентен растеж“,14775,BGN,Да,открита
7,09/01/2018 15:14,00563-2018-0001,Академия на Министерство на вътрешните работи /МВР/,Доставки,"Доставка на природен газ за отопление на сградите,ползвани от ЦССП -гр.Пазарджик при Академията на МВР гр.София за срок от 12(дванадесет)месеца.",203000,BGN, ,договаряне без предварително обявление
7,11/01/2018 10:15,00163-2018-0001,Многопрофилна болница за активно лечение /МБАЛ/ - Карнобат,Доставки,"Доставка на лекарствени продукти и медицински изделия за нуждите на отделение по Хемодиализа към ""МБАЛ Карнобат"" ЕООД",460500,BGN, ,открита
7,09/01/2018 15:13,00533-2018-0001,Летище София ЕАД,Доставки,"„Доставка на персонални компютри, принтери и мултифункционални устройства за нуждите на „Летище София“ ЕАД”",189715.51,BGN, ,публично състезание
7,09/01/2018 15:08,00444-2018-0001,Многопрофилна болница за активно лечение /МБАЛ/ - Шумен АД,Доставки,"""Периодична доставка на лекарствени продукти за нуждите на ""МБАЛ-ШУМЕН"" АД""",150280,BGN, ,договаряне без предварително обявление
7,11/01/2018 10:15,00087-2018-0001,Столична община,Услуги,"Доставка на резервни части, профилактика, сервиз и поддръжка на техника в Завод за МБТ на отпадъци – компактни сепаратори /денсиметрични маси/, произведени от фирма Algaer Mogensen S.A.U. – Испания",600000,BGN, ,открита
7,09/01/2018 14:51,00794-2018-0001,Община Левски,Услуги,"„Почистване на отводнителен канал на река Пордимска бара, преминаваща през с.Обнова, община Левски  от храсти, дървестна растителност и наноси в участък с дължина 1400м”",113252.5,BGN, ,публично състезание
7,09/01/2018 14:46,00639-2018-0001,Многопрофилна болница за активно лечение /МБАЛ/ - Ихтиман ЕООД,Доставки,"""Доставка на лекарствени продукти за нуждите на ""МБАЛ - Ихтиман"" ЕООД""",166925,BGN, ,публично състезание
7,09/01/2018 14:25,00753-2018-0004,Община Свищов,Доставки,Доставка на безоловен бензин за нуждите на Община Свищов и звената на бюджетна издръжка към Община Свищов,130000,BGN, ,договаряне без предварително обявление
7,11/01/2018 10:15,02718-2018-0005,Териториално поделение държавно ловно стопанство /ТПДЛС/ - Тракия /предишно наименование - Териториално поделение държавно ловно стопанство /ТПДЛС/ - Чекерица към Държавно предприятие/ - Южноцентрално държавно предприятие /ДПЮЦДП/ - Смолян,Доставки,"„Доставка на хранителни продукти, напитки, тютюн и свързани с него продукти за нуждите на ТП „ДЛС-Тракия” по обособени позиции за срок от 24 месеца”",60000,BGN, ,открита
7,09/01/2018 14:09,02711-2018-0005,Териториално поделение държавно горско стопанство /ТПДГС/ - Смядово към Държавно предприятие - Североизточно държавно предприятие /ДПСИДП/ - Шумен,Услуги,"Процедура - пряко договаряне с определени лица по реда на чл. 182, ал.1, т.5 от ЗОП с предмет : “Абонаментно правно обслужване-текуща правна помощ по смисъла на чл. 6, ал. 1, т. 11 от Наредба № 1 за минималните адвокатски възнаграждения (Обн. - ДВ, бр. 64 от 23.07.2004 г.; изм. и доп., бр. 2 от 09.01.2009 г., доп. бр. 43 от 08.06.2010г.;)  на „ДГС Смядово“ ТП на „Североизточно държавно предприятие“ ДП Шумен за срок от една година  считано от датата на сключване на договора“",6000,BGN, ,пряко договаряне
7,09/01/2018 14:02,00353-2018-0005,"""АЕЦ Козлодуй"" ЕАД",Доставки,"“Доставка на сонди тип ""bobbin"" за вихрово токов  контрол на парогенератори тип ПГВ 1000М”",480000,BGN, ,публично състезание
7,09/01/2018 13:59,00353-2018-0004,"""АЕЦ Козлодуй"" ЕАД",Доставки,Доставка на оборудване за инсталиране на ПМС 1000,27786,BGN, ,публично състезание
7,09/01/2018 13:57,02718-2018-0004,Териториално поделение държавно ловно стопанство /ТПДЛС/ - Кормисош към Държавно предприятие - Южноцентрално държавно предприятие /ДПЮЦДП/ - Смолян,Услуги,"„Осигуряване на охрана с помощта на сигнално-известителна техника, включително нейното използване и поддържане в обекти на ТП ДЛС ""Кормисош"" - гр. Лъки, за срок от 36 месеца.""",11160,BGN, ,публично състезание
7,10/01/2018 10:15,00105-2018-0001,Министерство на външните работи /МВнР/,Услуги,"„Избор на оператор на обществени фиксирани телефонни мрежи за предоставяне на гласова телефонна услуга и факс съобщения за нуждите на МВнР""",500000,BGN, ,открита
7,09/01/2018 13:42,00280-2018-0002,Многопрофилна болница за активно лечение /МБАЛ/ - Свиленград ЕООД,Строителство,"Изграждане на обект “Общежитие към МБАЛ Свиленград"" в УПИ I, кв.1А, по плана на гр. Свиленград, Община Свиленград“",463333.33,BGN, ,публично състезание
7,11/01/2018 10:15,00085-2018-0001,Военномедицинска академия /ВМА/,Услуги,Абонаментна извънгаранционна поддръжка на медицинска лабораторна апаратура по 10 обособени позиции,453200,BGN, ,открита
7,09/01/2018 11:58,00964-2018-0001,Община Генерал Тошево,Услуги,"Упр. на стр. надзор по проект „Повишаване достъпа до TEN-T в гранична зона Негру Вода-Ген. Тошево”15.1.1.019,Договор №27989/09.03.2017 год. по програма INTERREG V-А Р-я-Б-я 2014-2020 по об. позиции",46776.22,BGN,Да,публично състезание
7,09/01/2018 11:23,00678-2018-0001,Топлофикация - Русе ЕАД,Строителство,Реконструкция на котел №5-Обособена позиция -Екранна система- Изработка и доставка на мембранни панели за пещна камера на котел № 5,700000,BGN, ,пряко договаряне
7,09/01/2018 11:04,00295-2018-0001,Водоснабдяване и канализация ЕООД - Смолян,Доставки,"""Доставка на нетна активна електрическа енергия на свободен пазар, за нуждите на обекти, присъединени на ниско и средно напрежение, собственост на „Водоснабдяване и Канализация” ЕООД Смолян""",640000,BGN, ,публично състезание
7,09/01/2018 10:58,00147-2018-0002,Община Трън,Доставки,„Доставка на нетна електрическа енергия за нуждите на Община Трън и включване в стандартна балансираща група за срок от 12 месеца”.,160000,BGN, ,публично състезание
7,11/01/2018 10:15,00143-2018-0004,"Електроразпределение Юг ЕАД - /Предишно наименование - ЕВН България Електроразпределение ЕАД/ 
 /Старо наименование-ЕВН България Електроразпределение АД - Пловдив /Старо наименование: Електроразпределение Пловдив АД/",Доставки,Доставка на ново инхибирано трансформаторно масло-съгласно БДС ЕN 60296:2012.,231000,BGN, ,договаряне с предварителна покана за участие
7,09/01/2018 10:43,02711-2018-0004,Териториално поделение държавно ловно стопанство /ТПДЛС/ - Шерба към Държавно предприятие - Североизточно държавно предприятие /ДПСИДП/ - Шумен,Доставки,"Доставка осъществена чрез покупка на автомобилни гуми , необходими за служебните автомобили на ТП ДЛС Шерба  за 2018 година",12000,BGN, ,публично състезание
7,10/01/2018 10:15,00515-2018-0001,"Изпълнителна агенция ""Военни клубове и военно-почивно дело"" /ИА ""ВКВПД""/
старо наименование /Изпълнителна агенция ""Социални дейности на Министерството на отбраната"" /ИА ""СДМО""//",Услуги,Обслужване на социални кухни към Министерство на отбраната гр. Бургас,58732,BGN, ,открита
7,09/01/2018 10:23,00254-2018-0002,Община Рудозем,Строителство,"„Вътрешна канализационна и водопроводна мрежа – кв. ""Мейково"" – ЛОТ 7, подобект част канализация на кв. Мейково“",1068178.7,BGN, ,публично състезание
7,09/01/2018 10:06,02716-2018-0001,Териториално поделение държавно горско стопанство /ТПДГС/ - Ново Паничарево към Държавно предприятие - Югоизточно държавно предприятие /ДПЮИДП/ - Сливен,Услуги,"""Поддръжка на офис техника (компютри, преносими компютри, хардуер и софтуер, принтери, копирни машини, монитори, телефонни и факс апарати, ups устройства, мрежово оборудване, модеми, рутери, сървър и",4200,BGN, ,публично състезание
7,10/01/2018 10:15,00080-2018-0003,Министерство на здравеопазването /МЗ/,Доставки,"Доставка на лекарствени продукти за 2018 г., отпускани по реда на Наредба № 34 от 25.11.2005 г. за реда за заплащане от републиканския бюджет за лечението на български граждани",21389532.94,BGN, ,открита
7,09/01/2018 09:18,02709-2018-0001,Териториално поделение държавно горско стопанство /ТПДГС/ - Враца към Държавно предприятие - Северозападно държавно предприятие /ДПСЗДП/ - Враца,Услуги,Ремонт и доставка на резервни части за земеделска и горска техника за срок от 24 месеца за нуждите на ДГС Враца,2000,BGN, ,публично състезание
7,08/01/2018 17:11,00589-2018-0001,Община Перник,Услуги,"Изготвяне на проект и осъществяване на авторски надзор за улици в кв. Драгановец от ОТ 36 – ОТ – 40 – ОТ 117 – ОТ 9115 до ОТ 2008 /към входа на „Парк на предизвикателствата”/, според действащ...прод.в",12500,BGN, ,публично състезание
7,08/01/2018 17:02,05223-2018-0001,Община Сърница,Строителство,Избор на изпълнител за изпълнение на СМР за ремонт и рехабилитация на улици в община Сърница.,750000,BGN, ,публично състезание
7,08/01/2018 16:55,02711-2018-0003,Териториално поделение държавно горско стопанство /ТПДГС/ - Суворово към Държавно предприятие - Североизточно държавно предприятие /ДПСИДП/ - Шумен,Услуги,"""Абонаментно правно обслужване по смисъла на Наредба №1/2004г. за минималните адвокатски възнаграждения за нуждите на ТП ДГС Суворово при ""СИДП"" ДП Шумен за 2018г."" ",8800,BGN, ,пряко договаряне
7,10/01/2018 10:15,00233-2018-0002,"ДП Национална компания ""Железопътна инфраструктура"" /НКЖИ/ - София",Услуги,"Организиране и осъществяване на денонощна физическа невъоръжена охрана и охрана с технически средства на обекти собственост на ДП НКЖИ, в три обособени позиции за срок от 3 (три) години",15311340,BGN, ,открита
7,10/01/2018 10:15,02718-2017-0326,Териториално поделение държавно горско стопанство /ТПДГС/ - Пещера към Държавно предприятие - Южноцентрално държавно предприятие /ДПЮЦДП/ - Смолян,Доставки,"„Доставка на канцеларски материали, оборудване и принадлежности, включително и рекламни материали за нуждите на ТП ДГС „Пещера” за срок от 36 месеца”.",18000,BGN, ,открита
7,10/01/2018 10:15,00130-2018-0001,Авиоотряд 28 - София,Услуги,“Наземна и полетна тренажорна подготовка и професионални проверки на авиационния персонал на Авиоотряд 28 на самолет Фалкон-2000”,495000,EUR, ,открита
7,10/01/2018 10:15,01379-2018-0002,Електроенергиен системен оператор /ЕСО/ ЕАД,Доставки,Доставка на леки и високопроходими автомобили,1674000,BGN, ,открита
7,10/01/2018 10:15,00753-2018-0003,Община Свищов,Доставки,Доставка на нетна електрическа енергия за ниско напрежение и избор на координатор на балансираща група за сградите на Община Свищов и звената на бюджетна издръжка към Община Свищов – 2018 г /2019 г.,500000,BGN, ,открита
7,08/01/2018 15:57,00147-2018-0001,Община Трън,Доставки,"Борсова сделка с продавач на горива (бензин, дизелово гориво и Газ Пропан бутан) за зареждане на моторни превозни средства на общинската администрация и звената на бюджетна издръжка, чрез използване на карти за безналично плащане, както и на гориво за отопление за обезпечаване на нуждите на бюджетните структури на община Трън по обособени позиции.",180000,BGN, ,договаряне без предварително обявление
7,08/01/2018 15:24,00599-2018-0001,Община Бобов дол,Доставки,"Доставка на дизелово гориво, автомобилен бензин А-95Н  и газ пропан бутан за автомобилите на Общинска администрация и автомобилите на специализираната автомобилна техника на Общинското предприятие ""Чистота, озеленяване и благоустройство"", гр. Бобов дол чрез покупка с карти за безналично плащане за срок от 12 месеца",104270,BGN, ,договаряне без предварително обявление
7,10/01/2018 10:15,00450-2018-0001,Община Нови пазар,Строителство,Изпълнение на СМР по две обособени позиции,16704,BGN, ,открита
7,08/01/2018 15:22,00062-2018-0002,Университет за национално и световно стопанство /УНСС/,Услуги,СЛЕДГАРАНЦИОННА ПОДДРЪЖКА НА ВИДЕО НАБЛЮДАТЕЛНА И СИГНАЛНО ОХРАНИТЕЛНА ТЕХНИКА В УНСС,6500,BGN, ,публично състезание
7,08/01/2018 14:59,03788-2018-0002,Център за градска мобилност /ЦГМ/ ЕАД,Услуги,"Осъществяване на контрол по спазване на из-ията по безопасността на движението от водачите на обществен гр. транспорт, инф-та за състоянието  на пътната обстановка и ел-тите по култура на обслужване",468000,BGN, ,публично състезание
7,08/01/2018 14:56,01021-2018-0001,Водоснабдяване и канализация /В и К/ ООД - Перник,Доставки,"Доставка на полиетиленови тръби и водопроводни части за нуждите на ""Водоснабдяване и канализация"" ООД гр. Перник",500000,BGN, ,публично състезание
7,10/01/2018 10:15,00222-2018-0001,"Държавно предприятие ""Ръководство на въздушното движение"" /ДП ""РВД""/",Услуги,"Обслужване и поддържане на отоплителните, вентилационни и климатични инсталации и обща техн. поддръжка на електрическите, ВиК инсталации и друга материална база в УВПБ „Св. Св. Константин  и Елена""",222780,BGN, ,открита
7,10/01/2018 10:15,00166-2018-0002,Община Доспат,Услуги,"„Рехабилитация на местен път -  от републикански път /Доспат-Гоце Делчев/до землищна граница с гр.Сърница, м.”Кървав дол”""",139000,BGN,Да,открита
7,08/01/2018 14:23,03808-2017-0001,"Професионална гимназия по транспорт /ПГТ/ ""Макгахан"" гр. София",Доставки,Доставка на гориво за отопление ,65000,BGN, ,договаряне без предварително обявление
7,08/01/2018 14:08,00570-2018-0001,Многопрофилна болница за активно лечение /МБАЛ/ - Луковит ЕООД,Доставки,"Доставка на медикаменти за стационарните отделения на МБАЛ-Луковит в две обособени позиции: І.Медикаменти без антимикробни средства, ІІ. Антиинфекциозни продукти със системно приложение",260000,BGN, ,публично състезание
7,10/01/2018 10:15,00122-2018-0001,Община Червен бряг,Услуги,„ Обществен превоз на пътници по автобусни линии от утвърдени републиканска и областна транспортни схеми по обособени позиции: Обособена позиция 1: Републиканска транспортна схема; Обособена,22005.25,BGN, ,открита
7,08/01/2018 14:02,00753-2018-0002,Община Свищов,Услуги,"„Осигуряване на публичност и визуализация по проект ""Увеличаване капацитета на Дневен център за деца с увреждания - гр. Свищов чрез преустройство и ремонт - качествени грижи и достъпни услуги”.",750,BGN,Да,публично състезание
7,10/01/2018 10:15,00265-2018-0003,"Мини ""Марица Изток"" ЕАД - Раднево",Доставки,"„Доставка на резервни части за технологична механизация: еднокофови багери Komatsu, Daewoo, Doosan и Hyundai.“",2000000,BGN, ,неопределен
7,08/01/2018 13:55,00166-2018-0001,Община Доспат,Строителство,„Разширение на  сградата на основно училище в село Късак община Доспат”,332900,BGN, ,публично състезание
7,08/01/2018 13:36,01558-2018-0004,БДЖ - Товарни превози ЕООД,Услуги,съгласно II.1.4,98950,BGN, ,публично състезание
7,10/01/2018 10:15,00872-2018-0001,Община Приморско,Доставки,"Доставка на инструменти, материали и други консумативи за нуждите на Община Приморско и ОП ""Чистота и озеленяване"" – гр.Приморско”, разделена на четири обособени позиции",442764.67,BGN, ,открита
7,08/01/2018 13:10,00870-2018-0002,Специализирана болница за активно лечение по детски болести /СБАЛДБ/ ЕАД - София,Доставки,Доставка на нетна електрическа енергия и избор на координатор на балансираща група при условията на либерализиран пазар за нуждите на СБАЛДБ ПРОФ. ИВАН МИТЕВ ЕАД,55000,BGN, ,публично състезание
7,10/01/2018 10:15,00080-2018-0002,Министерство на здравеопазването /МЗ/,Доставки,"„Доставка на радиоактивни лекарствени продукти, радиофармацевтици, радионуклидни генератори, китове и радионуклидни прекурсори за 2018 г.“",2040812.29,BGN, ,открита
